,id,isrc,track,artists,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
685,4DvhkX2ic4zWkQeWMwQ2qf,USUM71008138,Like A G6,"['Far East Movement', 'The Cataracs', 'DEV']",Free Wired,2010-01-01,2010,216893,False,73,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913
686,1tAutlhI9FwnKn7fVgmd5P,GB28K1100030,Without You (feat. Usher),"['David Guetta', 'USHER']",Nothing but the Beat 2.0,2011-08-24,2011,208133,False,68,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885
687,1tAutlhI9FwnKn7fVgmd5P,GB28K1100030,Without You (feat. Usher),"['David Guetta', 'USHER']",Nothing but the Beat 2.0,2011-08-24,2011,208133,False,68,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885
688,79uDOz0zuuWS7HWxzMmTa2,USUG12302075,Back To December (Taylor's Version),['Taylor Swift'],Speak Now (Taylor's Version),2023-07-07,2023,294189,False,82,0.497,0.635,2,-3.927,1,0.0273,0.00621,0.0,0.117,0.203,142.063
689,5jzKL4BDMClWqRguW5qZvh,USCA21001255,Teenage Dream,['Katy Perry'],Teenage Dream,2010-01-01,2010,227741,False,78,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011
690,5jzKL4BDMClWqRguW5qZvh,USCA21001255,Teenage Dream,['Katy Perry'],Teenage Dream,2010-01-01,2010,227741,False,78,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011
691,1nVLAEzhBXMJLR5zAl90Nl,USUM71101201,Crazy Girl,['Eli Young Band'],Life At Best,2011-01-01,2011,200706,False,71,0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343
692,46MDLc0Yip6xCMSsdePOAU,USUM71026595,Cheers (Drink To That),['Rihanna'],Loud,2010-11-16,2010,261746,False,50,0.576,0.912,9,-3.623,1,0.0403,0.0182,0.0,0.293,0.727,79.981
693,3TcL0dyCMyr0kyTTc4NLgI,USHR11132695,Who Says,['Selena Gomez & The Scene'],When The Sun Goes Down,2011-01-01,2011,195613,False,78,0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019
694,3ts6xK5GzfMAAriT9AIBmP,USRN11100006,Barefoot Blue Jean Night,['Jake Owen'],Barefoot Blue Jean Night,2011-08-26,2011,167426,False,74,0.599,0.807,4,-4.679,1,0.0402,0.202,0.0,0.196,0.812,172.017
695,60IGhnH20N82dNxKnc8jDd,USAT21001570,Knee Deep (feat. Jimmy Buffett),"['Zac Brown Band', 'Jimmy Buffett']",You Get What You Give,2010-09-20,2010,203173,False,76,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.609,90.99
696,0JbSghVDghtFEurrSO8JrC,USCN11100078,Country Girl (Shake It For Me),['Luke Bryan'],Tailgates & Tanlines,2011-01-01,2011,225560,False,79,0.645,0.904,2,-4.532,1,0.0462,0.0293,0.0,0.0834,0.671,105.97
697,10yIZv28DUZPHkdqJfzEZs,USAN21400068,Remind Me - duet with Brad Paisley,"['Carrie Underwood', 'Brad Paisley']",Greatest Hits: Decade #1,2014-12-09,2014,253000,False,38,0.484,0.78,5,-3.275,1,0.0312,0.0533,1.27e-06,0.507,0.311,140.758
698,1pbHy9VBpSyZh56xuujZz0,USUM71105330,In The Dark,['DEV'],The Night The Sun Came Up,2012-01-01,2012,226226,False,57,0.736,0.823,8,-4.231,1,0.0675,0.00358,0.000914,0.33,0.442,124.954
699,4dWjQ3wEfW6KPaaxCoaPH4,USWB11100018,Backseat (feat. The Cataracs & Dev),"['New Boyz', 'The Cataracs', 'DEV']",Too Cool to Care,2011-05-13,2011,224093,True,46,0.595,0.923,7,-3.449,1,0.144,0.0693,0.0,0.505,0.782,125.029
700,6LxSe8YmdPxy095Ux6znaQ,USCM51100290,Headlines,['Drake'],Take Care (Deluxe),2011-11-15,2011,235986,True,82,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894
701,3lBRNqXjPp2j3JMTCXDTNO,USSM11102904,Best Thing I Never Had,['Beyoncé'],4,2011-06-24,2011,253746,False,71,0.546,0.649,6,-4.056,1,0.0324,0.143,1.55e-05,0.0894,0.298,99.05
702,1r3myKmjWoOqRip99CmSj1,USWB11101043,Don't Wanna Go Home,['Jason Derulo'],Future History (Deluxe Edition),2011-09-16,2011,206080,False,64,0.671,0.808,2,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956
703,63rbP24OzfaQCJjsHWZXnY,GB28K1100001,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"['David Guetta', 'Flo Rida', 'Nicki Minaj']",Nothing but the Beat 2.0,2011-08-24,2011,210093,True,70,0.664,0.872,3,-3.117,1,0.0396,0.0306,0.0,0.228,0.555,129.873
704,3dhvQUA0NyrAea4vQ7X6Gn,USJI11100076,She Ain't You,['Chris Brown'],F.A.M.E. (Expanded Edition),2011-03-22,2011,248106,False,63,0.634,0.716,2,-6.502,1,0.128,0.0341,0.0,0.0877,0.619,91.039
705,7B6m8tHAYZsOKOKMU5SR2n,USCRB1109549,Take A Back Road,['Rodney Atkins'],Take A Back Road,2011-10-04,2011,209426,False,67,0.581,0.856,3,-4.0,1,0.0783,0.183,0.0,0.0871,0.918,169.902
706,6jg5SRvdGxvJ0DzNV0UqEK,USJAY1000077,Please Don't Go,['Mike Posner'],31 Minutes to Takeoff,2010-08-09,2010,196813,False,68,0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016
707,0JXXNGljqupsJaZsgSbMZV,USJI10800160,Sure Thing,['Miguel'],All I Want Is You,2010-11-26,2010,195373,False,90,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001
708,0JXXNGljqupsJaZsgSbMZV,USJI10800160,Sure Thing,['Miguel'],All I Want Is You,2010-11-26,2010,195373,False,90,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001
709,5mvKuE9Lf9ARVXVXA32kK9,USUM71029357,Price Tag,"['Jessie J', 'B.o.B']",Who You Are (Platinum Edition),2011-01-01,2011,223053,False,66,0.638,0.831,5,-3.944,1,0.182,0.0281,3.06e-06,0.277,0.685,175.038
710,0w9LJae3sVlZlH2CnxTInF,USWB11101784,God Gave Me You,['Blake Shelton'],Red River Blue (Deluxe Edition),2011-07-11,2011,229533,False,64,0.483,0.844,2,-5.043,1,0.0314,0.00481,7.29e-05,0.405,0.543,151.977
711,0b4M7hd7mzLTm99MrMeZsp,USCM51100309,She Will,"['Lil Wayne', 'Drake']",Tha Carter IV (Complete Edition),2011-08-29,2011,305840,True,72,0.364,0.841,8,-4.831,1,0.119,0.000402,0.0,0.242,0.0841,100.14
712,2oyJMZrw1DGvvkT2NbCZ0Y,US58E1000225,Are You Gonna Kiss Me Or Not,['Thompson Square'],Thompson Square,2011-02-08,2011,184920,False,67,0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948
713,1fBl642IhJOE5U319Gy2Go,USUM71001801,Animal,['Neon Trees'],Habits,2010-01-01,2010,212293,False,73,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039
714,1fBl642IhJOE5U319Gy2Go,USUM71001801,Animal,['Neon Trees'],Habits,2010-01-01,2010,212293,False,73,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039
715,1t2hJFgJyUPD2crOafMUEk,USBN11000011,You and Tequila (feat. Grace Potter),"['Kenny Chesney', 'Grace Potter']",Hemingway's Whiskey,2010-09-28,2010,242840,False,65,0.691,0.454,6,-9.13,1,0.0256,0.437,0.00227,0.0783,0.35,135.839
716,3U8dHeggJ8IBe0UCb1gbyB,USAT21001364,Colder Weather,['Zac Brown Band'],You Get What You Give,2010-09-20,2010,273893,False,73,0.667,0.381,3,-7.494,1,0.0294,0.455,0.0,0.116,0.199,135.975
717,70tFuqBcduJv15bEnOPRTh,USUM71101896,My Last,"['Big Sean', 'Chris Brown']",Finally Famous (Deluxe),2011-01-01,2011,254120,True,57,0.387,0.773,8,-5.685,1,0.17,0.098,0.0,0.209,0.368,78.629
718,4wCmqSrbyCgxEXROQE6vtV,AUZS21100040,Somebody That I Used To Know,"['Gotye', 'Kimbra']",Making Mirrors,2011-01-01,2011,244973,False,79,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062
719,3TGRqZ0a2l1LRblBkJoaDx,CAB391100615,Call Me Maybe,['Carly Rae Jepsen'],Kiss (Deluxe),2012-01-01,2012,193400,False,76,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021
720,7a86XRg84qjasly9f6bPSD,USAT21101399,We Are Young (feat. Janelle Monáe),"['fun.', 'Janelle Monáe']",Some Nights,2012-02-21,2012,250626,False,77,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086
721,4P0osvTXoSYZZC2n8IFH3c,USUM71203347,Payphone,"['Maroon 5', 'Wiz Khalifa']",Overexposed (Deluxe),2012-01-01,2012,231386,True,74,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028
722,11ozIUBoXAgRTVWelDn4pL,GBUM71001002,Lights,['Ellie Goulding'],An Introduction To Ellie Goulding EP,2010-01-01,2010,244266,False,67,0.703,0.731,8,-6.283,0,0.0311,0.0721,0.00191,0.138,0.719,120.028
723,5yDL13y5giogKs2fSNf7sj,GBUM71104495,Glad You Came,['The Wanted'],Battleground (Deluxe Edition),2011-01-01,2011,197935,False,81,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885
724,6D60klaHqbCl9ySc8VcRss,GBCTA1100364,Stronger (What Doesn't Kill You),['Kelly Clarkson'],Stronger (Deluxe Version),2011-10-24,2011,221946,False,70,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044
725,6qn9YLKt13AGvpq9jfO8py,USUM71115507,We Found Love,"['Rihanna', 'Calvin Harris']",Talk That Talk,2011-11-18,2011,215226,False,88,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986
726,6qn9YLKt13AGvpq9jfO8py,USUM71115507,We Found Love,"['Rihanna', 'Calvin Harris']",Talk That Talk,2011-11-18,2011,215226,False,88,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986
727,1oHNvJVbFkexQc0BpQp7Y4,USCM51200060,Starships,['Nicki Minaj'],Pink Friday ... Roman Reloaded,2011-01-01,2011,210626,True,78,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008
728,4cluDES4hQEUhmXj6TXkSo,GBHMU1100018,What Makes You Beautiful,['One Direction'],Up All Night,2012-05-25,2012,199986,False,86,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99
729,1NpW5kyvO4XrNJ3rnfcNy3,USAT21104103,Wild Ones (feat. Sia),"['Flo Rida', 'Sia']",Wild Ones,2012-06-22,2012,232946,False,83,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075
730,73CMRj62VK8nUS4ezD2wvi,GBBKS1000348,Set Fire to the Rain,['Adele'],21,2011-01-24,2011,242973,False,84,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993
731,0obBFrPYkSoBJbvHfUIhkv,USUM71108090,Sexy And I Know It,['LMFAO'],Sorry For Party Rocking (Deluxe Version),2011-01-01,2011,199480,False,66,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021
732,0obBFrPYkSoBJbvHfUIhkv,USUM71108090,Sexy And I Know It,['LMFAO'],Sorry For Party Rocking (Deluxe Version),2011-01-01,2011,199480,False,66,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021
733,6t6oULCRS6hnI7rm0h5gwl,USAT21104050,Some Nights,['fun.'],Some Nights,2012-02-21,2012,277040,True,72,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938
734,6t6oULCRS6hnI7rm0h5gwl,USAT21104050,Some Nights,['fun.'],Some Nights,2012-02-21,2012,277040,True,72,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938
735,1rUQmXEy41tXwHIKFECNTa,USCA21200932,Wide Awake,['Katy Perry'],Teenage Dream: The Complete Confection,2012-01-01,2012,220933,False,79,0.511,0.681,5,-5.103,1,0.0359,0.0843,6.73e-06,0.503,0.555,160.035
736,2LEF1A8DOZ9wRYikWgVlZ8,USAT21101961,Good Feeling,['Flo Rida'],Wild Ones,2012-06-22,2012,248133,False,81,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011
737,3bC1ahPIYt1btJzSSEyyrF,USAT21201745,Whistle,['Flo Rida'],Wild Ones,2012-06-22,2012,224653,False,82,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976
738,4XNrMwGx1SqP01sqkGTDmo,USUM71203514,One More Night,['Maroon 5'],Overexposed (Deluxe),2012-01-01,2012,219466,False,74,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998
739,4XNrMwGx1SqP01sqkGTDmo,USUM71203514,One More Night,['Maroon 5'],Overexposed (Deluxe),2012-01-01,2012,219466,False,74,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998
740,0KAiuUOrLTIkzkpfpn9jb9,USSM11106876,Drive By,['Train'],California 37,2012-04-17,2012,195973,False,82,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028
741,4Kz4RdRCceaA9VgTqBhBfa,USCM51100731,The Motto,"['Drake', 'Lil Wayne']",Take Care (Deluxe),2011-11-15,2011,181573,True,79,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8
742,5WQQIDU3HRaMyPkob8mpFb,USUM71118074,Where Have You Been,['Rihanna'],Talk That Talk,2011-11-18,2011,242680,False,78,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963
743,2iUmqdfGZcHIhS3b9E9EWq,USUM71119189,Everybody Talks,['Neon Trees'],Picture Show,2012-01-01,2012,177280,True,82,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961
744,124NFj84ppZ5pAxTuVQYCQ,USCM51100547,Take Care,"['Drake', 'Rihanna']",Take Care (Deluxe),2011-11-15,2011,277386,True,80,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845
745,0lHAMNU8RGiIObScrsRgmP,GB28K1100036,Titanium (feat. Sia),"['David Guetta', 'Sia']",Nothing but the Beat 2.0,2011-08-24,2011,245040,False,73,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06
746,53QF56cjZA9RTuuMZDrSA6,USEE11100768,I Won't Give Up,['Jason Mraz'],Love Is a Four Letter Word (Deluxe Edition),2012-04-13,2012,240165,False,73,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406
747,0RUGuh2uSNFJpGMSsD1F5C,USAT21102075,It Will Rain,['Bruno Mars'],The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),2011-11-04,2011,257720,False,76,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017
748,4qikXelSRKvoCqFcHLB2H2,USUM71203564,Mercy,"['Kanye West', 'Big Sean', 'Pusha T', '2 Chainz']",Mercy,2012-01-01,2012,329320,True,74,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993
749,3UGIZ8qcrMTwzLbx6Kttqt,USUM71202650,Boyfriend,['Justin Bieber'],Believe,2012-01-01,2012,171333,False,79,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976
750,0IkKz2J93C94Ei4BvDop7P,USUM71100061,Party Rock Anthem,"['LMFAO', 'Lauren Bennett', 'GoonRock']",Sorry For Party Rocking,2011-01-01,2011,262173,False,72,0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993
751,0IkKz2J93C94Ei4BvDop7P,USUM71100061,Party Rock Anthem,"['LMFAO', 'Lauren Bennett', 'GoonRock']",Sorry For Party Rocking,2011-01-01,2011,262173,False,72,0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993
752,4sK96UnGx3NjBaqvfTG2dm,GBUM71101222,Too Close,['Alex Clare'],The Lateness Of The Hour,2011-01-01,2011,256560,False,61,0.584,0.712,11,-4.311,0,0.0395,0.0112,1.05e-06,0.114,0.286,126.043
753,6yARPLK0PV4heEyh7pVMGz,USCA21102809,Part Of Me,['Katy Perry'],Teenage Dream: The Complete Confection,2012-01-01,2012,216160,False,76,0.667,0.922,5,-4.645,1,0.0353,0.000354,0.0,0.0867,0.761,130.01
754,5HQVUIKwCEXpe7JIHyY734,USAT21102232,"Young, Wild & Free (feat. Bruno Mars)","['Snoop Dogg', 'Wiz Khalifa', 'Bruno Mars']","Young, Wild & Free (feat. Bruno Mars)",2011-10-11,2011,207333,True,79,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078
755,5YqltLsjdqFtvqE7Nrysvs,USUG12103668,We Are Never Ever Getting Back Together (Taylor's Version),['Taylor Swift'],Red (Taylor's Version),2021-11-12,2021,193146,False,80,0.567,0.686,7,-6.139,1,0.175,0.0317,1.86e-06,0.0732,0.716,172.014
756,75lo8VozcCLRG9WGG674iD,USUM71205320,As Long As You Love Me,"['Justin Bieber', 'Big Sean']",Believe,2012-01-01,2012,229466,False,71,0.571,0.873,0,-3.382,0,0.0997,0.0807,0.0,0.361,0.613,139.691
757,6JOlNkT0QdHeZB0wPbI9IR,GB28K1100029,Turn Me On (feat. Nicki Minaj),"['David Guetta', 'Nicki Minaj']",Nothing but the Beat 2.0,2011-08-24,2011,199680,False,63,0.705,0.794,8,-2.266,1,0.0593,0.0488,0.0,0.575,0.412,127.961
758,7LcfRTgAVTs5pQGEQgUEzN,USUM71109132,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","['Maroon 5', 'Christina Aguilera']",Hands All Over,2010-01-01,2010,201160,False,76,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047
759,7LcfRTgAVTs5pQGEQgUEzN,USUM71109132,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","['Maroon 5', 'Christina Aguilera']",Hands All Over,2010-01-01,2010,201160,False,76,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047
760,4k80K0b6KZ2QjAYkXON7q6,USRC11200669,Blow Me (One Last Kiss),['P!nk'],The Truth About Love,2012-09-18,2012,255586,True,70,0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991
761,1kPpge9JDLpcj15qgrPbYX,USUM71206288,Good Time,"['Owl City', 'Carly Rae Jepsen']",The Midsummer Station,2012-08-17,2012,205933,False,79,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05
762,3sP3c86WFjOzHHnbhhZcLA,USHR11132994,Give Your Heart a Break,['Demi Lovato'],Unbroken,2011-01-01,2011,205346,False,74,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008
763,1auxYwYrFRqZP7t3s7w4um,USUM71111621,Ni**as In Paris,"['JAY-Z', 'Kanye West']",Watch The Throne,2011-08-08,2011,219333,True,87,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022
764,6hkOqJ5mE093AQf2lbZnsG,USCA21001266,The One That Got Away,['Katy Perry'],Teenage Dream,2010-01-01,2010,227333,False,75,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971
765,1gihuPhrLraKYrJMAEONyc,GBARL1100748,Feel So Close - Radio Edit,['Calvin Harris'],18 Months,2012-10-29,2012,206413,False,84,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937
766,1zwMYTA5nlNjZxYrvBB2pV,GBBKS1000351,Someone Like You,['Adele'],21,2011-01-24,2011,285240,False,82,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187
767,1zwMYTA5nlNjZxYrvBB2pV,GBBKS1000351,Someone Like You,['Adele'],21,2011-01-24,2011,285240,False,82,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187
768,12eMQUn2GzfsfsQLH53M19,USRC11200367,Scream,['USHER'],Looking 4 Myself (Expanded Edition),2012-06-12,2012,234693,False,70,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992
769,0srwKuJPH8yBzzFUJMBQM2,USCM51200057,Rack City,['Tyga'],Careless World: Rise Of The Last King,2012-01-01,2012,203200,True,70,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986
770,6MAdEUilV2p9RQUqE5bMAK,USUM71113573,Domino,['Jessie J'],Who You Are (Platinum Edition),2011-01-01,2011,231693,False,70,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977
771,03UrZgTINDqvnUMbbIMhql,USUM71210283,Gangnam Style (강남스타일),['PSY'],Gangnam Style (강남스타일),2012-01-01,2012,219493,False,77,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067
772,03UrZgTINDqvnUMbbIMhql,USUM71210283,Gangnam Style (강남스타일),['PSY'],Gangnam Style (강남스타일),2012-01-01,2012,219493,False,77,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067
773,62zFEHfAYl5kdHYOivj4BC,USJAY1100015,International Love (feat. Chris Brown),"['Pitbull', 'Chris Brown']",Planet Pit (Deluxe Version),2011-06-17,2011,227280,False,82,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05
774,1EAgPzRbK9YmdOESSMUm6P,QMTM61200272,Home,['Phillip Phillips'],The World From The Side Of The Moon,2012-01-01,2012,210173,False,74,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04
775,1EAgPzRbK9YmdOESSMUm6P,QMTM61200272,Home,['Phillip Phillips'],The World From The Side Of The Moon,2012-01-01,2012,210173,False,74,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04
776,1tAutlhI9FwnKn7fVgmd5P,GB28K1100030,Without You (feat. Usher),"['David Guetta', 'USHER']",Nothing but the Beat 2.0,2011-08-24,2011,208133,False,68,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885
777,1tAutlhI9FwnKn7fVgmd5P,GB28K1100030,Without You (feat. Usher),"['David Guetta', 'USHER']",Nothing but the Beat 2.0,2011-08-24,2011,208133,False,68,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885
778,3bfqkspKABT4pPicm6wC9F,USAT21102797,Ass Back Home (feat. Neon Hitch),"['Gym Class Heroes', 'Neon Hitch']",The Papercut Chronicles II,2011-11-11,2011,222213,True,63,0.716,0.838,10,-4.289,1,0.0513,0.134,0.0,0.148,0.646,130.034
779,0p1BcEcYVO3uk4KDf3gzkY,USAT21101196,Wanted,['Hunter Hayes'],Hunter Hayes (Encore),2011-01-01,2011,228840,False,68,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784
780,0p1BcEcYVO3uk4KDf3gzkY,USAT21101196,Wanted,['Hunter Hayes'],Hunter Hayes (Encore),2011-01-01,2011,228840,False,68,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784
781,3kv6omImmKEfOVJWjstusF,USCN11100147,Drunk On You,['Luke Bryan'],Tailgates & Tanlines,2011-01-01,2011,213546,False,70,0.558,0.872,9,-4.401,1,0.0449,0.178,0.0,0.173,0.472,143.971
782,6j9iyrrmqWlQZ5SD1hSTaq,USUM71204666,No Lie,"['2 Chainz', 'Drake']",Based On A T.R.U. Story (Deluxe),2012-01-01,2012,237826,True,62,0.634,0.665,6,-5.984,0,0.176,0.0172,0.0,0.365,0.611,131.108
783,6E11E0lT5Zy7yb6iT3y8DN,GBHMU1100387,Want U Back,['Cher Lloyd'],Sticks & Stones,2012-10-02,2012,214573,False,65,0.694,0.891,9,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939
784,18VfHIPaCo0s6FTi1Fnp6T,USRC11200464,Don't Wake Me Up,['Chris Brown'],Fortune (Expanded Edition),2012-07-03,2012,222306,False,65,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967
785,3ZAMtgYJFoHwJjFkhkXqKr,USUM71116321,Dance (A$$) Remix,"['Big Sean', 'Nicki Minaj']",Finally Famous,2011-01-01,2011,220293,True,63,0.787,0.73,11,-6.788,0,0.35,0.0276,0.00157,0.0828,0.739,159.825
786,05ZACkzW8YbRq3eFgIfSNB,USCN11100116,Springsteen,['Eric Church'],Chief,2011-01-01,2011,263386,False,77,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023
787,4urcG6Nfubqsuqy3juMjBi,USSM11200212,Brokenhearted,['Karmin'],Hello,2012-05-07,2012,227146,False,63,0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001
788,6j7hih15xG2cdYwIJnQXsq,USJAY1100058,Not Over You,['Gavin DeGraw'],Sweeter,2011-09-16,2011,218520,False,67,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051
789,0qOnSQQF0yzuPWsXrQ9paz,USAT21101071,Stereo Hearts (feat. Adam Levine),"['Gym Class Heroes', 'Adam Levine']",The Papercut Chronicles II,2011-11-11,2011,210960,False,83,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99
790,0qOnSQQF0yzuPWsXrQ9paz,USAT21101071,Stereo Hearts (feat. Adam Levine),"['Gym Class Heroes', 'Adam Levine']",The Papercut Chronicles II,2011-11-11,2011,210960,False,83,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99
791,3eQlGeyuSibgAGPEJugaDW,USRC11200227,"Back in Time - featured in ""Men In Black 3""",['Pitbull'],Global Warming: Meltdown (Deluxe Version),2012-01-01,2012,207760,False,58,0.729,0.911,0,-4.5,1,0.045,0.00205,1.39e-06,0.295,0.74,127.087
792,2wAJTrFhCnQyNSD3oUgTZO,USQX91100801,Work Out,['J. Cole'],Cole World: The Sideline Story,2011-09-27,2011,235320,True,85,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004
793,2A73XBDBQgmdXO8VsXPWIs,GBBKS1000349,Rumour Has It,['Adele'],21,2011-01-24,2011,223266,False,71,0.612,0.749,0,-5.014,1,0.0446,0.615,0.0,0.167,0.574,120.052
794,4wkQmYpAaMe41Rc3sYZ7Vz,GBARL1200331,Let's Go (feat. Ne-Yo),"['Calvin Harris', 'Ne-Yo']",18 Months,2012-10-29,2012,232800,False,69,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016
795,20DfkHC5grnKNJCzZQB6KC,GBCTA1200022,Good Girl,['Carrie Underwood'],Blown Away,2012-05-01,2012,205560,False,62,0.617,0.839,0,-2.849,0,0.0655,0.0286,0.0,0.19,0.741,128.91
