playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Modern Rock,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,['Fall Out Boy'],Infinity On High,2007-01-01,2007,203506,False,82,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837
The Sound of Modern Rock,1ZBqJilDGBVYktvlCEo9jC,Obstacle 1,['Interpol'],Turn On The Bright Lights,2002-08-20,2002,251293,False,66,0.377,0.938,5,-4.9,1,0.0618,5.18e-05,0.58,0.0705,0.385,120.514
The Sound of Modern Rock,4iEOVEULZRvmzYSZY2ViKN,Left Hand Free,['alt-J'],This Is All Yours,2014-09-22,2014,173630,False,73,0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99
The Sound of Modern Rock,7Gk8icymiW50sDfFbWLoVG,Oh No :: He Said What?,['Nothing But Thieves'],Oh No :: He Said What?,2024-01-29,2024,228138,False,72,0.653,0.917,4,-3.511,0,0.0446,0.0052,0.000383,0.413,0.787,120.547
The Sound of Modern Rock,6PwjJ58I4t7Mae9xfZ9l9v,Somebody Told Me,['The Killers'],Hot Fuss,2004-01-01,2004,197200,False,84,0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081
The Sound of Modern Rock,71dvxqSL0JT3J4Uv2WdPJx,"I'm On Fire - From ""Fifty Shades Of Grey"" Soundtrack",['AWOLNATION'],Fifty Shades Of Grey (Original Motion Picture Soundtrack),2015-02-09,2015,154360,False,57,0.442,0.379,9,-14.066,1,0.029,0.786,0.878,0.118,0.184,159.041
The Sound of Modern Rock,5lN1EH25gdiqT1SFALMAq1,Gold on the Ceiling,['The Black Keys'],El Camino,2011-12-06,2011,224333,False,78,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121
The Sound of Modern Rock,1B241LRKmK6qDDTZfUajmm,Cocoon,['Catfish and the Bottlemen'],The Balcony,2014-09-15,2014,236887,True,70,0.446,0.91,7,-4.481,0,0.0652,0.000254,9.76e-05,0.077,0.325,133.053
The Sound of Modern Rock,3mwvKOyMmG77zZRunnxp9E,Buddy Holly,['Weezer'],Weezer,1994-05-10,1994,159226,False,80,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138
The Sound of Modern Rock,7kzKAuUzOITUauHAhoMoxA,Last Nite,['The Strokes'],Is This It,2001-07-30,2001,193506,False,78,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042
The Sound of Modern Rock,0Fe3WxeO6lZZxj7ytvbDUh,Dashboard,['Modest Mouse'],We Were Dead Before The Ship Even Sank,2007-03-20,2007,246173,False,65,0.639,0.903,11,-5.013,0,0.0371,0.00963,7.06e-05,0.174,0.96,135.938
The Sound of Modern Rock,58ge6dfP91o9oXMzq3XkIS,505,['Arctic Monkeys'],Favourite Worst Nightmare (Standard Version),2007-04-24,2007,253586,False,82,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267
The Sound of Modern Rock,5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way,['The Kooks'],Inside In / Inside Out,2006-01-01,2006,169306,False,75,0.41,0.803,7,-5.363,1,0.0623,0.239,0.0,0.103,0.814,153.315
The Sound of Modern Rock,5hc71nKsUgtwQ3z52KEKQk,Somebody Else,['The 1975'],"I like it when you sleep, for you are so beautiful yet so unaware of it",2016-02-26,2016,347520,True,74,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045
The Sound of Modern Rock,1F5A4LpF8ylUVtPoMAvNvn,Raspberry,['GROUPLOVE'],Spreading Rumours,2013-09-17,2013,196026,False,65,0.492,0.779,3,-5.022,1,0.0498,0.0292,0.0,0.129,0.445,104.966
The Sound of Modern Rock,46gSk82duJtX3TTA182ruG,This fffire - New Version,['Franz Ferdinand'],This fffire,2004-11-15,2004,218080,False,69,0.442,0.887,4,-5.943,0,0.1,0.0259,4.57e-06,0.0655,0.637,146.358
The Sound of Modern Rock,2Z8WuEywRWYTKe1NybPQEW,Ride,['Twenty One Pilots'],Blurryface,2015-05-15,2015,214506,False,84,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989
The Sound of Modern Rock,4prEPl61C8qZpeo3IkYSMl,Sleepyhead,['Passion Pit'],Manners,2009-01-01,2009,174760,False,68,0.568,0.719,8,-5.406,1,0.0354,0.0892,1.84e-06,0.233,0.539,106.036
The Sound of Modern Rock,7lGKEWMXVWWTt3X71Bv44I,Unsteady,['X Ambassadors'],VHS,2015-06-30,2015,193546,False,76,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055
The Sound of Modern Rock,6luU2kGjaui6Tm4tfKLiFn,Seasons,['Thirty Seconds To Mars'],It’s The End Of The World But It’s A Beautiful Day,2023-09-15,2023,166106,True,65,0.551,0.731,9,-4.968,1,0.032,0.107,0.0,0.292,0.421,84.867
The Sound of Modern Rock,60Ih7J2Q1o9shvMC2OAALu,Let's Dance to Joy Division,['The Wombats'],"Proudly Present... A Guide to Love, Loss & Desperation (Special Edition)",2007-07-09,2007,191293,False,52,0.399,0.838,4,-6.679,1,0.102,0.00127,0.0,0.576,0.747,116.911
The Sound of Modern Rock,0wzRcekWyVCSyPtlPOeJau,Go With The Flow,['Queens of the Stone Age'],Songs For The Deaf,2002-01-01,2002,187146,False,72,0.246,0.991,9,-3.903,1,0.087,0.00944,0.0753,0.867,0.415,159.39
The Sound of Modern Rock,7x8dCjCr0x6x2lXKujYD34,The Pretender,['Foo Fighters'],"Echoes, Silence, Patience & Grace",2007-09-25,2007,269373,False,82,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984
The Sound of Modern Rock,2DgdHcjWmO3qd50RzuBLgZ,House of Memories,['Panic! At The Disco'],Death of a Bachelor,2016-01-15,2016,208706,False,83,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952
The Sound of Modern Rock,5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,['My Chemical Romance'],The Black Parade,2006-10-23,2006,311106,False,81,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95
The Sound of Modern Rock,5yUXyXZSG80niT5hkh7ucf,If So,['Atlas Genius'],When It Was Now,2013-02-18,2013,180053,False,49,0.646,0.698,7,-5.019,1,0.0345,0.000177,3.36e-06,0.323,0.645,125.022
The Sound of Modern Rock,2iLxXSM7AOzB4RCNzk4bjd,Destruction,['Joywave'],How Do You Feel Now?,2015-04-14,2015,184413,False,56,0.66,0.638,0,-6.827,1,0.0379,0.000438,0.0191,0.107,0.558,108.004
The Sound of Modern Rock,1GKsOmCVxqmNavF3nAIrwE,Love To Walk Away,['The Vaccines'],Pick-Up Full Of Pink Carnations,2024-01-12,2024,127474,False,59,0.402,0.859,9,-3.616,0,0.0411,0.0138,0.0,0.103,0.493,79.944
The Sound of Modern Rock,63mnZ0zF5fBwJzYg2pDo9e,Happy Idiot,['TV On The Radio'],Seeds,2014-11-17,2014,183002,False,65,0.617,0.948,11,-4.236,0,0.0621,0.00226,0.00221,0.0755,0.863,139.996
The Sound of Modern Rock,6VKAWqNzAMo3m82rqV5BMR,The Sound of Settling,['Death Cab for Cutie'],Transatlanticism (10th Anniversary Edition),2003-01-01,2003,132506,False,60,0.424,0.763,6,-6.596,1,0.0279,0.00585,0.000515,0.226,0.773,175.349
The Sound of Modern Rock,4VqPOruhp5EdPBeR92t6lQ,Uprising,['Muse'],The Resistance,2009-09-10,2009,304840,False,79,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019
The Sound of Modern Rock,4I3573QbRpER4HPzyFSFJa,Salute Your Solution,['The Raconteurs'],Consolers of the Lonely,2008-03-25,2008,179973,False,61,0.266,0.946,9,-2.855,1,0.171,0.00781,2.73e-06,0.26,0.498,168.465
The Sound of Modern Rock,6SpLc7EXZIPpy0sVko0aoU,Misery Business,['Paramore'],Riot!,2007-06-11,2007,211520,False,78,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977
The Sound of Modern Rock,7fmJGzyvOcbh6UANsH8Cp6,Lisztomania,['Phoenix'],Wolfgang Amadeus Phoenix,2009-05-25,2009,241640,False,73,0.64,0.789,0,-6.691,1,0.0359,0.0338,0.00388,0.53,0.311,97.539
The Sound of Modern Rock,6CES1554HcWMIVroJfmmBm,Way It Goes,['Hippo Campus'],Landmark,2017-02-24,2017,245456,True,62,0.542,0.906,9,-4.213,1,0.0491,0.021,0.00043,0.377,0.515,120.014
The Sound of Modern Rock,5g7rJvWYVrloJZwKiShqlS,Dirty Paws,['Of Monsters and Men'],My Head Is An Animal,2012-01-01,2012,278373,False,72,0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709
The Sound of Modern Rock,1Y5x0fSVMQu4PZnhXbC8q5,Little Girl,['Death From Above 1979'],"You're A Woman, I'm A Machine",2004-09-28,2004,240080,False,41,0.528,0.954,7,-6.604,1,0.0888,6.48e-05,0.000232,0.13,0.632,162.0
The Sound of Modern Rock,4NXRIJkvnBVOqdTQeUOX6W,Yeah Yeah Yeah,['New Politics'],New Politics,2010-07-12,2010,183493,True,44,0.564,0.992,1,-1.735,1,0.26,0.00188,0.0,0.0423,0.358,130.082
The Sound of Modern Rock,340Yrp706l1OLsGpVDp3Xn,Good Luck,['Broken Bells'],Good Luck,2019-09-27,2019,206813,False,65,0.622,0.512,2,-7.44,0,0.0383,0.357,0.404,0.109,0.619,169.974
The Sound of Modern Rock,429IbFR4yp2J81CeTwF5iY,Sweetness,['Jimmy Eat World'],Bleed American,2001-07-17,2001,220026,False,72,0.487,0.898,5,-4.436,1,0.038,0.00305,0.0,0.26,0.597,135.331
The Sound of Modern Rock,4SNtyKNyYJ8ERT7YLlnFBr,So Young,['Portugal. The Man'],Woodstock,2017-06-16,2017,246480,False,65,0.671,0.445,4,-7.842,0,0.0291,0.348,5.93e-05,0.155,0.811,75.996
The Sound of Modern Rock,5bs8OXiOt4BPF2FAnRFP1u,Heads Will Roll - A-Trak Remix,"['Yeah Yeah Yeahs', 'A-Trak']",Heads Will Roll (A-Trak Remix),2009-01-01,2009,383893,False,70,0.738,0.607,8,-3.933,0,0.0845,0.00743,0.315,0.0701,0.779,131.983
The Sound of Modern Rock,0WSa1sucoNRcEeULlZVQXj,Can You Feel My Heart,['Bring Me The Horizon'],Sempiternal (Expanded Edition),2013-04-01,2013,228146,True,81,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527
The Sound of Modern Rock,0w4m3Xp4svlIoyL94Zjlyd,&Run,['Sir Sly'],"Don't You Worry, Honey",2017-06-30,2017,226587,False,59,0.764,0.661,5,-8.276,1,0.0526,0.0203,0.000179,0.179,0.479,92.018
The Sound of Modern Rock,35b08f3X5XiuTV0oJHZB9g,Club Foot,['Kasabian'],Kasabian/Empire,2004-01-01,2004,215360,False,57,0.18,0.915,0,-6.855,1,0.0946,0.0224,1.43e-05,0.0929,0.101,94.578
The Sound of Modern Rock,6IGA5YrFiEr5ANrMqKkR6H,Good Grief,['Bastille'],Wild World,2016-09-09,2016,206493,False,69,0.73,0.758,1,-4.888,1,0.0653,0.147,0.0,0.311,0.877,120.041
The Sound of Modern Rock,597i9UhHbW8hHgBUp8Tm54,Panic Switch,['Silversun Pickups'],Swoon,2009-04-14,2009,343906,False,58,0.163,0.885,5,-4.623,0,0.0725,0.000202,0.0121,0.228,0.549,198.556
The Sound of Modern Rock,5PRRthP9SLfbXB359MfIWv,I Will Wait,['Mumford & Sons'],Babel (Deluxe Version),2012-09-21,2012,276720,False,75,0.486,0.769,1,-5.14,1,0.0341,0.0119,0.00832,0.197,0.393,131.286
The Sound of Modern Rock,2K7xn816oNHJZ0aVqdQsha,Softcore,['The Neighbourhood'],Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,2018,206280,False,88,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986
The Sound of Modern Rock,5lDriBxJd22IhOH9zTcFrV,Dirty Little Secret,['The All-American Rejects'],Move Along,2005-01-01,2005,193653,False,74,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85
The Sound of Modern Rock,3T76zPJz3tWL27FrjJe2ot,Lazaretto,['Jack White'],Lazaretto,2014-06-10,2014,219400,False,57,0.381,0.838,6,-6.562,0,0.0709,0.0046,3.77e-05,0.101,0.581,118.214
The Sound of Modern Rock,3e0yTP5trHBBVvV32jwXqF,Anna Sun,['WALK THE MOON'],Walk The Moon,2012-06-19,2012,321280,False,64,0.472,0.844,10,-6.578,1,0.054,0.00173,0.0,0.24,0.34,140.034
The Sound of Modern Rock,0TRvSkiK0eQEejmiu4vBzi,It's Not Over Yet,['Klaxons'],Myths Of The Near Future,2007-01-01,2007,215253,False,57,0.272,0.913,9,-3.668,1,0.155,0.00577,7.72e-06,0.202,0.309,152.036
The Sound of Modern Rock,6RKGBcDtgzXx21zUjpeu6F,Cold Cold Man,['Saint Motel'],My Type EP,2014-08-16,2014,230773,False,67,0.613,0.661,9,-4.984,1,0.0263,0.00652,0.0,0.0976,0.509,110.978
The Sound of Modern Rock,4yYvWFUWMaKMXtoJKJnmZk,Shuffle,['Bombay Bicycle Club'],A Different Kind Of Fix,2011-01-01,2011,235293,False,62,0.627,0.959,7,-4.744,1,0.0298,0.316,0.00576,0.112,0.397,109.981
The Sound of Modern Rock,4LJhJ6DQS7NwE7UKtvcM52,What's My Age Again?,['blink-182'],Enema Of The State,1999-06-01,1999,148360,True,82,0.391,0.951,6,-7.419,1,0.0692,0.0126,0.000378,0.0878,0.468,157.66
The Sound of Modern Rock,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,['Green Day'],American Idiot,2004-09-21,2004,176346,True,84,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113
The Sound of Modern Rock,35PKfoynRpVFoAUE3D5Kc6,Work Song,['Hozier'],Hozier,2014-07-20,2014,229715,False,79,0.432,0.388,10,-7.687,1,0.1,0.776,0.0,0.112,0.256,177.549
The Sound of Modern Rock,7qCZgvV98j6RjUULW1s1it,Inside Out,['Spoon'],They Want My Soul,2014-08-05,2014,301960,False,59,0.621,0.62,0,-4.721,1,0.0293,0.459,0.162,0.0771,0.515,176.016
The Sound of Modern Rock,7xl2ZaOnKAxJyrkIQe2S43,Tick Tick Boom,['The Hives'],The Black and White album,2007-01-01,2007,205386,False,61,0.564,0.834,0,-3.121,1,0.117,0.00036,4.92e-06,0.273,0.478,135.074
The Sound of Modern Rock,2W4R6zrp1lLWtMXCJLA98H,To Lose My Life,['White Lies'],To Lose My Life... (Bonus remix version),2008-01-01,2008,191040,False,57,0.544,0.819,10,-4.714,0,0.0327,0.000579,0.0122,0.112,0.272,132.054
The Sound of Modern Rock,5hM5arv9KDbCHS0k9uqwjr,Borderline,['Tame Impala'],The Slow Rush,2020-02-14,2020,237800,False,85,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96
The Sound of Modern Rock,5wCVLW9qMtIY9IkBeyYnh6,When Am I Gonna Lose You,['Local Natives'],Violet Street,2019-04-26,2019,264213,False,62,0.452,0.834,11,-4.657,1,0.0967,0.0417,0.00036,0.119,0.514,142.088
The Sound of Modern Rock,4iwpCp7qdDLngGI3gsVTza,Miracle Aligner,['The Last Shadow Puppets'],Everything You've Come To Expect (Deluxe Edition),2016-12-02,2016,245727,False,64,0.562,0.724,6,-8.627,0,0.0271,0.0124,1.42e-06,0.223,0.855,113.056
The Sound of Modern Rock,7j56HrjR9cGzvekvZY3Faz,HandClap,['Fitz and The Tantrums'],Fitz and The Tantrums,2016-06-10,2016,193253,False,70,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956
The Sound of Modern Rock,1OSRQMJKlpIjpy3UvP9KMu,Gift Horse,['IDLES'],Gift Horse,2024-01-15,2024,249586,True,65,0.666,0.838,5,-5.573,0,0.0649,0.00196,0.228,0.0982,0.374,142.999
The Sound of Modern Rock,0tyR7Bu9P086aWBFZ4QJoo,Monsters (feat. blackbear),"['All Time Low', 'blackbear']","Wake Up, Sunshine",2020-04-03,2020,174067,True,73,0.369,0.845,0,-3.449,0,0.0611,0.0493,0.0,0.416,0.782,78.532
The Sound of Modern Rock,3GzS0iKqyGMHwR1TimM2KN,Hollow Life,['Coast Modern'],Coast Modern,2017-07-28,2017,237880,False,52,0.634,0.743,8,-4.039,1,0.0392,0.00298,1.96e-06,0.0442,0.243,118.937
The Sound of Modern Rock,47TQjzeG4KI0XWWb0wkbri,Australia,['The Shins'],Wincing The Night Away,2007-01-23,2007,236711,False,69,0.416,0.827,4,-5.177,1,0.0384,0.00428,0.000242,0.277,0.87,169.902
The Sound of Modern Rock,1fBl642IhJOE5U319Gy2Go,Animal,['Neon Trees'],Habits,2010-01-01,2010,212293,False,73,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039
The Sound of Modern Rock,1aKNbn5AsDWydycvr1gYBa,Bubbles,['Biffy Clyro'],Only Revolutions,2009-11-06,2009,301080,False,43,0.35,0.724,3,-5.888,1,0.0314,0.00203,0.00136,0.113,0.196,147.344
The Sound of Modern Rock,7H71gZwWs3xPWnHM30NDUp,Mykonos,['Fleet Foxes'],First Collection: 2006-2009,2018-11-09,2018,275306,False,65,0.3,0.449,8,-9.308,0,0.0306,0.395,0.000456,0.137,0.364,82.965
The Sound of Modern Rock,7noHzxuNmeIwYftylZfVRT,Heat Seeker,"['DREAMERS', 'grandson']",Heat Seeker,2020-04-10,2020,175342,False,53,0.5,0.949,1,-3.123,1,0.0833,0.00847,0.0,0.514,0.648,159.824
The Sound of Modern Rock,7BVwi9cIzSc6tpyxsp47vJ,Mess Is Mine,['Vance Joy'],Dream Your Life Away,2014-09-08,2014,223640,False,70,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043
The Sound of Modern Rock,1K3LRUEcUz5FMtPYyg0F45,Ho Hey,['The Lumineers'],The Lumineers (Deluxe Edition),2012-01-01,2012,163133,False,82,0.682,0.471,0,-9.182,1,0.0301,0.765,0.0,0.0908,0.421,79.907
The Sound of Modern Rock,0UNDrAptMY5glGrcdr93Kx,Happier (feat. Oli Sykes of Bring Me The Horizon),"['YUNGBLUD', 'Oli Sykes', 'Bring Me The Horizon']",Happier (feat. Oli Sykes of Bring Me The Horizon),2023-10-17,2023,204458,False,70,0.401,0.964,10,-2.636,0,0.257,0.00159,0.0,0.137,0.37,154.978
The Sound of Modern Rock,1Dr5JexwA15wmKe7Y7maA9,Past Lives,['BØRNS'],Dopamine,2015-10-16,2015,274320,False,75,0.743,0.685,4,-6.863,1,0.0975,0.0664,6.75e-05,0.0884,0.443,109.988
The Sound of Modern Rock,0VUKyt3fMjws3me8rZJDua,Cardiac Arrest,['Bad Suns'],Language & Perspective,2014-06-24,2014,182518,False,52,0.616,0.88,1,-3.59,1,0.042,0.0521,0.000717,0.0539,0.751,94.011
The Sound of Modern Rock,3rXCnvL6xP83VsYUg4rm7e,Whistle For The Choir,['The Fratellis'],Costello Music,2006-01-01,2006,215813,False,58,0.602,0.697,4,-4.57,1,0.0321,0.0544,0.0,0.0848,0.726,131.623
The Sound of Modern Rock,2pcwmk8c1pTYwX0COSVX52,Woman,['Wolfmother'],Wolfmother,2005-01-01,2005,175666,False,60,0.191,0.948,9,-3.496,0,0.217,2.78e-05,0.0864,0.0945,0.215,150.753
The Sound of Modern Rock,4Wvr1YaxNsCujq77dKujys,Believe,['The Bravery'],The Sun And The Moon,2007-01-01,2007,226346,False,59,0.385,0.949,8,-3.369,1,0.0459,0.00501,2.13e-06,0.113,0.517,166.137
The Sound of Modern Rock,75D3n6wnFQmu1HVmLAlWM4,I Predict A Riot,['Kaiser Chiefs'],Employment,2005-01-01,2005,233186,False,67,0.395,0.979,8,-3.241,1,0.0766,0.0243,0.0,0.12,0.41,158.842
The Sound of Modern Rock,6DESft0qm6RhoYf5wzeoGH,Holocene,['Bon Iver'],Bon Iver,2011-06-20,2011,336613,True,67,0.38,0.306,1,-14.446,1,0.0305,0.942,0.323,0.123,0.157,147.889
The Sound of Modern Rock,7yMiX7n9SBvadzox8T5jzT,Clint Eastwood,['Gorillaz'],Gorillaz,2001-01-01,2001,340920,True,73,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953
The Sound of Modern Rock,2EtZFeLn9msgg4qJzT9Vql,Can't Stand Me Now,['The Libertines'],The Libertines,2004-08-30,2004,203733,True,63,0.368,0.936,4,-3.207,1,0.0623,0.0146,0.00192,0.0923,0.568,164.427
The Sound of Modern Rock,244AvzGQ4Ksa5637JQu5Gy,You've Got The Love,['Florence + The Machine'],Lungs (Deluxe Version),2009-01-01,2009,168666,False,80,0.574,0.694,6,-4.697,1,0.0327,0.00481,0.0,0.102,0.401,109.85
The Sound of Modern Rock,4GMCZUi6cVQJ5wPWwJ36rW,Underdog,['You Me At Six'],Hold Me Down,2010-01-01,2010,143080,False,61,0.381,0.961,1,-3.614,1,0.0869,0.000949,0.000294,0.0531,0.787,156.062
The Sound of Modern Rock,0fjEEHg3EVDBBbL7Vqy2O6,Do You Wanna Talk,['Circa Waves'],Never Going Under,2023-01-13,2023,146392,False,59,0.701,0.869,6,-4.813,0,0.0503,0.0848,0.000778,0.287,0.903,100.066
The Sound of Modern Rock,6NunWZuZ6g9KipJ9Q5Vck7,Bros,['Wolf Alice'],My Love Is Cool,2015-06-22,2015,224720,False,53,0.583,0.921,4,-8.383,1,0.0697,0.00377,0.462,0.226,0.222,125.98
The Sound of Modern Rock,2IvNxLl01CTAfCOA103Tgx,No One's Gonna Love You,['Band of Horses'],Cease To Begin,2007-10-09,2007,217333,False,64,0.313,0.894,1,-3.579,1,0.0294,0.122,0.0,0.0925,0.363,149.044
The Sound of Modern Rock,0AqOhW1FHQKhY7n1QGmWh6,Papillon,['Editors'],In This Light And On This Evening,2009-11-04,2009,324133,False,4,0.501,0.948,7,-5.393,1,0.064,1.76e-05,0.00375,0.296,0.628,125.998
The Sound of Modern Rock,2g2a5kDeZexbUTD8abcvm6,Lifestyles of the Rich & Famous,['Good Charlotte'],The Young and The Hopeless,2002-10-04,2002,190173,False,72,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22
The Sound of Modern Rock,0DIWMdOkYYDsTsgzlyB0gb,Don't Forget Who You Are,['Miles Kane'],Don't Forget Who You Are,2013-05-27,2013,201560,False,26,0.464,0.951,10,-2.116,1,0.0343,0.000519,7.55e-06,0.061,0.425,93.973
The Sound of Modern Rock,50M7nY1oQuNHecs0ahWAtI,I Need My Girl,['The National'],Trouble Will Find Me,2013-05-20,2013,245240,True,68,0.52,0.436,0,-11.508,0,0.0355,0.865,0.0651,0.123,0.114,126.053
The Sound of Modern Rock,1euszbbvkUzQzIhZUWFmXG,My Name Is Human,['Highly Suspect'],The Boy Who Died Wolf,2016-11-18,2016,258773,True,65,0.515,0.698,2,-5.572,0,0.0279,5.71e-05,8.64e-05,0.0827,0.194,139.96
The Sound of Modern Rock,4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,['Cage The Elephant'],Melophobia,2013-10-08,2013,229346,False,76,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04e-06,0.151,0.304,148.038
The Sound of Modern Rock,1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,['Young the Giant'],Young The Giant (Special Edition),2011-01-01,2011,249520,False,73,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978
The Sound of Modern Rock,4RvmQ5qbP5PxgJD0BN4EZK,Miracle Mile,['Cold War Kids'],Dear Miss Lonelyhearts,2013-01-01,2013,180133,False,62,0.355,0.867,2,-3.144,1,0.0738,0.00664,0.554,0.323,0.295,142.849
The Sound of Modern Rock,6Hmj7SrLRbreLVfVS7mV1S,Wake Up,['Arcade Fire'],Funeral,2004-06-16,2004,335333,False,67,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361
The Sound of Modern Rock,7sikpIkVi8opeK7eg3Ag6U,Late Night - Solomun Remix,"['Foals', 'Solomun']",Foals: Holy Fire Remixes,2013-01-31,2013,504726,False,38,0.87,0.701,7,-7.385,1,0.0485,0.0225,0.479,0.104,0.195,121.988
The Sound of Modern Rock,59kNaCxnyX7Ezt1m6KxGLY,Something Good Can Work,['Two Door Cinema Club'],Tourist History,2010-02-17,2010,164186,False,67,0.647,0.834,0,-5.321,1,0.0326,0.00572,0.000689,0.182,0.641,119.925
The Sound of Modern Rock,4dRqYKhLVujxiBXcq50YzG,This Life,['Vampire Weekend'],Father of the Bride,2019-05-03,2019,268600,False,64,0.62,0.712,9,-6.434,1,0.1,0.228,3.39e-06,0.0561,0.83,170.234
The Sound of Modern Rock,0EJ2RozZyb91asNWtKpYO2,Helicopter,['Bloc Party'],Silent Alarm,2005-01-01,2005,220173,False,29,0.458,0.953,11,-3.643,0,0.128,0.000155,0.0035,0.405,0.372,170.086
The Sound of Modern Rock,5fpj84RsT9cOTfWUCxBTXu,Little Monster,['Royal Blood'],Royal Blood,2014-08-22,2014,212309,False,61,0.454,0.882,5,-4.251,1,0.06,0.00122,0.00156,0.138,0.497,95.999
The Sound of Modern Rock,1jJci4qxiYcOHhQR247rEU,Kids,['MGMT'],Oracular Spectacular,2007-12-14,2007,302840,False,81,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961
The Sound of Modern Rock,2flxduIqEbsicdmPyj1WVW,Imagination,['Foster The People'],Imagination,2019-06-21,2019,256266,False,72,0.744,0.642,2,-4.6,0,0.031,0.115,3.95e-05,0.279,0.63,94.988
The Sound of Modern Rock,2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",['Fall Out Boy'],From Under The Cork Tree,2005-05-03,2005,229093,False,81,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011
The Sound of Modern Rock,18VWSOioe5ys5LF7XxSlUx,Pyro,['Kings of Leon'],Come Around Sundown (Expanded Edition),2010-10-15,2010,250533,False,59,0.365,0.606,1,-7.174,0,0.0415,0.00757,0.052,0.103,0.191,114.995
The Sound of Modern Rock,1fBnzFTxI1wqtU0ZR1pxrf,C'mere,['Interpol'],Antics,2004-09-27,2004,192493,False,62,0.402,0.926,2,-4.441,0,0.04,8.18e-05,0.119,0.0658,0.649,125.116
The Sound of Modern Rock,454I78HEySdcHE8fcVabTb,Amsterdam,['Nothing But Thieves'],Broken Machine (Deluxe),2017-09-08,2017,272240,False,70,0.511,0.934,3,-4.561,1,0.242,0.00403,3.48e-05,0.242,0.668,168.062
The Sound of Modern Rock,2wIC3jqtTK78zQMdj1DRLu,Run,['AWOLNATION'],Run,2015-03-17,2015,241655,False,57,0.686,0.665,1,-10.214,1,0.0449,0.725,0.687,0.268,0.672,137.92
The Sound of Modern Rock,70wYA8oYHoMzhRRkARoMhU,When You Were Young,['The Killers'],Sam's Town,2006-09-27,2006,220426,False,81,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433
The Sound of Modern Rock,0grFc6klR3hxoHLcgCYsF4,Howlin' for You,['The Black Keys'],Brothers,2010-05-18,2010,191800,False,73,0.705,0.735,11,-6.646,1,0.0931,0.028,0.0783,0.112,0.448,132.627
