playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Rock,6i9dZZQWNB06HKsQYKTiPF,Hold On Loosely,['38 Special'],Wild-Eyed Southern Boys,1980-01-01,1980,280636,False,69,0.567,0.559,9,-10.175,1,0.0288,0.00888,0.00131,0.0764,0.898,127.227
The Sound of Rock,6xxXrNJnnsQNLdgNk8S4y8,Hate To Say I Told You So,['The Hives'],Veni Vidi Vicious,2000-01-01,2000,199759,False,63,0.451,0.929,5,-5.021,1,0.0549,0.00109,0.00785,0.442,0.378,135.767
The Sound of Rock,0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,['Paul Simon'],Graceland (25th Anniversary Deluxe Edition),1986-08-12,1986,280000,False,77,0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433
The Sound of Rock,6Ca3uEAuun3HusTUiIXKs1,If You Wanna,['The Vaccines'],What Did You Expect from The Vaccines?,2011-03-14,2011,174013,False,66,0.353,0.866,2,-3.274,1,0.0392,3.03e-05,3e-05,0.295,0.544,165.215
The Sound of Rock,0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered 2000,['The Band'],Music From Big Pink (Remastered),1968-07-01,1968,274493,False,73,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868
The Sound of Rock,0M955bMOoilikPXwKLYpoi,I Hate Everything About You,['Three Days Grace'],Three Days Grace,2003-04-19,2003,231480,False,79,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342
The Sound of Rock,7uJLdyIAaYLGT0oLw7I6b3,New Fang,['Them Crooked Vultures'],Them Crooked Vultures,2009-11-17,2009,228639,False,62,0.278,0.961,7,-3.845,1,0.0607,7.36e-06,0.000662,0.0268,0.752,189.664
The Sound of Rock,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,['Joan Jett & the Blackhearts'],I Love Rock 'N' Roll (Expanded Edition),1981-11-18,1981,175173,False,82,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379
The Sound of Rock,2VmyLy2HQlkevZYboXHM5O,If You Tolerate This Your Children Will Be Next,['Manic Street Preachers'],This Is My Truth Tell Me Yours,1998-09-14,1998,290960,False,61,0.267,0.81,0,-6.189,1,0.0418,0.00019,0.018,0.084,0.267,127.673
The Sound of Rock,1fDFHXcykq4iw8Gg7s5hG9,About You,['The 1975'],Being Funny In A Foreign Language,2022-10-14,2022,326490,False,84,0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967
The Sound of Rock,436bx0eHJS5DPgIyfsDU31,Hold On,['Alabama Shakes'],Boys & Girls (Deluxe Edition),2022-12-09,2022,226186,False,64,0.575,0.666,5,-5.425,1,0.0301,0.206,0.341,0.0852,0.546,88.311
The Sound of Rock,7ueP5u2qkdZbIPN2YA6LR0,Sail,['AWOLNATION'],Megalithic Symphony,2011-03-15,2011,259093,False,77,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051
The Sound of Rock,5v4OkFH0TJ6W1hCFxyn0px,parents,['YUNGBLUD'],weird!,2020-12-04,2020,171880,True,71,0.612,0.824,7,-4.758,1,0.0478,0.013,0.0,0.288,0.586,82.017
The Sound of Rock,45HAjqRWiNv6mMPw4NvZrU,Come Together,"['Gary Clark Jr.', 'Junkie XL']",Come Together,2017-09-08,2017,193714,False,63,0.447,0.788,2,-4.994,0,0.0464,0.00257,1.68e-05,0.0744,0.505,80.04
The Sound of Rock,5qaEfEh1AtSdrdrByCP7qR,Demons,['Imagine Dragons'],Night Visions,2012-09-04,2012,177506,False,88,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938
The Sound of Rock,0AUyNF6iFxMNQsNx2nhtrw,Blood // Water,['grandson'],Blood // Water,2018-05-04,2018,216720,False,76,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029
The Sound of Rock,41Z2joQXOwZRBB8V6zk0A8,Fuck Forever,['Babyshambles'],Down In Albion,2005-11-14,2005,277000,True,50,0.327,0.905,11,-3.3,0,0.0611,0.0109,0.000379,0.292,0.437,113.137
The Sound of Rock,0Owkb88GE9Zp1NQex6vpaj,That Dress - Demo,['The Pale White'],That Dress (Demo),2016-09-29,2016,188088,False,45,0.566,0.829,0,-4.714,1,0.0565,0.00492,0.00356,0.218,0.533,128.137
The Sound of Rock,2oPzisApHGH3hbcu4C9UJS,Bobcaygeon,['The Tragically Hip'],Phantom Power,1998-01-01,1998,295357,False,58,0.391,0.755,7,-7.05,1,0.0416,0.182,0.58,0.174,0.42,170.333
The Sound of Rock,78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,['Led Zeppelin'],Led Zeppelin III (Remaster),1970-01-01,1970,146250,False,82,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937
The Sound of Rock,3IOQZRcEkplCXg6LofKqE9,Iron Man - 2012 - Remaster,['Black Sabbath'],Paranoid (Remaster),1970-09-18,1970,355303,False,69,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587
The Sound of Rock,1Eolhana7nKHYpcYpdVcT5,Little Wing,['Jimi Hendrix'],Axis: Bold As Love,1967-12-01,1967,145746,False,75,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776
The Sound of Rock,7x8dCjCr0x6x2lXKujYD34,The Pretender,['Foo Fighters'],"Echoes, Silence, Patience & Grace",2007-09-25,2007,269373,False,82,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984
The Sound of Rock,0cKk8BKEi7zXbdrYdyqBP5,Behind Blue Eyes,['The Who'],Who's Next (Deluxe Edition),1971-08-14,1971,221426,False,73,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844
The Sound of Rock,6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,['The Smashing Pumpkins'],Mellon Collie And The Infinite Sadness (Deluxe Edition),1995-01-01,1995,258466,False,77,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864
The Sound of Rock,05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,['Van Halen'],1984 (Remastered),1984-01-04,1984,210226,False,77,0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167
The Sound of Rock,14XWXWv5FoCbFzLksawpEe,Riders on the Storm,['The Doors'],L.A. Woman,1971-04-19,1971,434720,False,76,0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886
The Sound of Rock,5AEOqLsRJFAoSS4ay4Jzao,Come As You Are - Remastered,['Nirvana'],Nevermind (30th Anniversary Super Deluxe),1991-09-24,1991,218920,False,55,0.509,0.874,4,-4.7,0,0.0396,0.000229,0.00638,0.0988,0.406,120.082
The Sound of Rock,6B4JGMaqe1LaEMlsVzNdNM,Fell On Black Days,['Soundgarden'],Superunknown,1994-01-01,1994,281800,False,45,0.389,0.641,4,-9.623,0,0.0328,0.00126,0.000943,0.18,0.546,203.015
The Sound of Rock,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,['The Rolling Stones'],Tattoo You (2009 Re-Mastered),1981-08-24,1981,213066,False,83,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429
The Sound of Rock,1L94M3KIu7QluZe63g64rv,Alive,['Pearl Jam'],Ten,1991-08-27,1991,340907,False,78,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009
The Sound of Rock,5sFDReWLrZHLFZFjHsjUTS,Would? (2022 Remaster),['Alice In Chains'],Dirt (2022 Remaster),1992-09-29,1992,206773,False,77,0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675
The Sound of Rock,3jJZVeExYzVYiV6Y9Fl3DX,Plush,['Stone Temple Pilots'],Core,1992-09-29,1992,310346,False,69,0.423,0.954,7,-3.157,0,0.047,0.0021,0.0,0.177,0.5,144.553
The Sound of Rock,5EWPGh7jbTNO2wakv8LjUI,Free Bird,['Lynyrd Skynyrd'],Pronounced' Leh-'Nerd 'Skin-'Nerd,1973-01-01,1973,547106,False,81,0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223
The Sound of Rock,0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,['Rage Against The Machine'],Evil Empire,1996-04-16,1996,229466,True,77,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367
The Sound of Rock,4jU7NPkz4HVnM4hweqNhI1,Blue Orchid,['The White Stripes'],Get Behind Me Satan,2005-06-07,2005,157560,False,70,0.481,0.645,10,-8.535,0,0.318,0.0863,6.2e-06,0.332,0.612,151.307
The Sound of Rock,0bRNszTbTFLNlunAeh7eom,Sharp Dressed Man (2008 Remaster),['ZZ Top'],Eliminator,1983-03-23,1983,258026,False,59,0.601,0.859,5,-5.264,1,0.0276,0.000359,0.00124,0.0871,0.446,125.144
The Sound of Rock,5qlJg0Wbj3sslxfwiaRNpq,"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",['Aerosmith'],I Don't Want To Miss A Thing EP,1998-08-18,1998,299723,False,79,0.39,0.649,2,-5.163,1,0.0345,0.172,0.0,0.216,0.144,121.161
The Sound of Rock,7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,['David Bowie'],"""Heroes"" (2017 Remaster)",1977-01-01,1977,371413,False,78,0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113
The Sound of Rock,3EYOJ48Et32uATr9ZmLnAo,Roxanne,['The Police'],Outlandos D'Amour (Remastered 2003),1978-11-02,1978,191946,False,83,0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114
The Sound of Rock,6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,['Pink Floyd'],Wish You Were Here,1975-09-12,1975,334743,False,79,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861
The Sound of Rock,7w6PJe5KBPyvuRYxFkPssC,No More Tears,['Ozzy Osbourne'],No More Tears (Expanded Edition),1991-09-17,1991,443240,False,76,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86e-05,0.648,0.315,102.591
The Sound of Rock,6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,['R.E.M.'],Automatic For The People,1992-10-05,1992,320266,False,78,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301
The Sound of Rock,3uMmllZo1AfoEnVT4ENCD3,Highway Star - Remastered 2012,['Deep Purple'],Machine Head (Remastered),1972-03-25,1972,366136,False,68,0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674
The Sound of Rock,3Xls4cNOwy01dtrNXb1inG,White Room,['Cream'],Wheels Of Fire,1968-07-01,1968,298333,False,73,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827
The Sound of Rock,21tuvt3CXIsNquc32v8jpc,Show Me How to Live,['Audioslave'],Audioslave,2002-01-01,2002,277840,False,46,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4
The Sound of Rock,5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,['The Clash'],London Calling (Remastered),1979-01-01,1979,200480,False,75,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769
The Sound of Rock,10nyNJ6zNy2YVYLrcwLccB,No Surprises,['Radiohead'],OK Computer,1997-05-28,1997,229120,False,86,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426
The Sound of Rock,0wzRcekWyVCSyPtlPOeJau,Go With The Flow,['Queens of the Stone Age'],Songs For The Deaf,2002-01-01,2002,187146,False,72,0.246,0.991,9,-3.903,1,0.087,0.00944,0.0753,0.867,0.415,159.39
The Sound of Rock,7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,['Tom Petty'],Full Moon Fever,1989-01-01,1989,178360,False,79,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02
The Sound of Rock,4IvZLDtwBHmBmwgDIUbuwa,Here Comes Your Man,['Pixies'],Doolittle,1989-04-17,1989,201186,False,74,0.669,0.795,2,-10.865,1,0.0285,0.00772,0.0781,0.401,0.882,124.594
The Sound of Rock,5NoQvINZLBV1wMYPdNmReL,I Wanna Be Sedated,['Ramones'],Road to Ruin (40th Anniversary Deluxe Edition),1978-01-01,1978,149786,False,74,0.56,0.965,11,-2.341,1,0.0409,0.121,6.23e-06,0.169,0.964,162.825
The Sound of Rock,0K6yUnIKNsFtfIpTgGtcHm,Limelight,['Rush'],Moving Pictures (2011 Remaster),1981-02-12,1981,259839,False,67,0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18
The Sound of Rock,3fkPMWQ6cBNBLuFcPyMS8s,Burnin' for You,['Blue Öyster Cult'],Fire of Unknown Origin,1981-10-23,1981,271000,False,70,0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303
The Sound of Rock,2J6rz3XZB9AMIGpNMcL8Oc,"Girls, Girls, Girls",['Mötley Crüe'],The Dirt Soundtrack,2000-01-01,2000,270413,False,52,0.597,0.902,7,-6.446,1,0.0614,0.0278,6.63e-05,0.418,0.536,140.118
The Sound of Rock,48UPSzbZjgc449aqz8bxox,Californication,['Red Hot Chili Peppers'],Californication (Deluxe Edition),1999-06-08,1999,329733,False,86,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483
The Sound of Rock,4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,['The Cure'],Wish,1992-01-01,1992,215160,False,80,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205
The Sound of Rock,5CeL9C3bsoe4yzYS1Qz8cw,Girls & Boys,['Blur'],Blur: The Best Of,2000-10-23,2000,259385,False,71,0.693,0.875,7,-8.354,0,0.0315,0.00986,0.0,0.0601,0.899,120.048
The Sound of Rock,57bgtoPSgt236HzfBOd8kj,Thunderstruck,['AC/DC'],The Razors Edge,1990-09-24,1990,292880,False,87,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52
The Sound of Rock,5Z8EDau8uNcP1E8JvmfkZe,School's Out,['Alice Cooper'],School's Out,1972-01-01,1972,210106,False,71,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364
The Sound of Rock,4Tjs8b6jL1s18sjURJtswp,Lola (2020 Stereo Remaster),['The Kinks'],"Lola Versus Powerman and the Moneygoround, Pt. 1",1970-11-27,1970,241991,False,72,0.456,0.894,9,-4.602,1,0.037,0.458,0.485,0.0695,0.926,151.333
The Sound of Rock,4Zc7TCHzuNwL0AFBlyLdyr,Run to the Hills - 2015 Remaster,['Iron Maiden'],The Number of the Beast (2015 Remaster),1982-01-01,1982,233506,False,73,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671
The Sound of Rock,4KfSdst7rW39C0sfhArdrz,Barracuda,['Heart'],Little Queen,1977-05-14,1977,261933,False,77,0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145
The Sound of Rock,17S4XrLvF5jlGvGCJHgF51,Learning To Fly,['Tom Petty and the Heartbreakers'],Into The Great Wide Open,1991-01-01,1991,242106,False,74,0.651,0.766,0,-9.935,1,0.0299,0.206,0.00103,0.362,0.949,116.74
The Sound of Rock,3L60Vu9qmY6fg2QroRIxgi,Cry Baby,['Janis Joplin'],Pearl (Legacy Edition),1971-01-11,1971,238600,False,65,0.474,0.418,0,-9.654,1,0.0299,0.514,0.000343,0.0535,0.504,83.308
The Sound of Rock,1GqlvSEtMx5xbGptxOTTyk,Peace of Mind,['Boston'],Boston,1976-01-01,1976,303586,False,70,0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678
The Sound of Rock,4TIJ7zSBNejpoIPaWpWRKc,Rebel Yell,['Billy Idol'],Rebel Yell,1983-11-01,1983,288533,False,79,0.53,0.864,4,-4.948,0,0.061,0.000753,0.000459,0.354,0.484,166.312
The Sound of Rock,4XvvR8F6qOcnzgChO1uTIO,Overkill,['Motörhead'],Overkill (Expanded Edition),1979-03-24,1979,313520,False,62,0.27,0.886,11,-6.9,1,0.117,7.62e-06,0.0258,0.0899,0.19,119.283
The Sound of Rock,2PFIZFcGry0po3ZfRZkzKc,Hysteria,['Def Leppard'],Hysteria,1987-08-03,1987,354636,False,73,0.659,0.846,7,-5.508,1,0.0274,0.0318,0.0144,0.203,0.659,107.01
The Sound of Rock,0G21yYKMZoHa30cYVi1iA8,Welcome To The Jungle,"[""Guns N' Roses""]",Appetite For Destruction,1987-07-21,1987,273480,True,85,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544
The Sound of Rock,0nLiqZ6A27jJri2VCalIUs,Nothing Else Matters,['Metallica'],Metallica,1991-08-12,1991,388266,False,83,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352
The Sound of Rock,6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,['KISS'],Dressed To Kill,1975-03-19,1975,168840,False,78,0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774
The Sound of Rock,4c4jJJoaiY21t2TyRZgdWS,Magic Carpet Ride,['Steppenwolf'],The Second,1968-10-01,1968,271573,False,71,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676
The Sound of Rock,3mwvKOyMmG77zZRunnxp9E,Buddy Holly,['Weezer'],Weezer,1994-05-10,1994,159226,False,80,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138
The Sound of Rock,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",['The Offspring'],"Rise And Fall, Rage And Grace",2008-06-17,2008,177826,True,85,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115
The Sound of Rock,4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,['Jefferson Airplane'],Surrealistic Pillow,1967-01-01,1967,174840,False,72,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411
The Sound of Rock,0snQkGI5qnAmohLE7jTsTn,Toxicity,['System Of A Down'],Toxicity,2001-09-04,2001,218933,False,84,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68
The Sound of Rock,4VqPOruhp5EdPBeR92t6lQ,Uprising,['Muse'],The Resistance,2009-09-10,2009,304840,False,79,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019
The Sound of Rock,3IRvvlj2KpYoH76mLacnsp,Lust For Life,['Iggy Pop'],Lust For Life,1977-01-01,1977,313800,False,40,0.2,0.943,9,-8.217,1,0.0544,0.0125,0.0,0.139,0.778,203.243
The Sound of Rock,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,['Green Day'],American Idiot,2004-09-21,2004,176346,True,84,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113
The Sound of Rock,7vYA9ET5AUqJt5pBbhKmcB,Don't Let Me Be Misunderstood,['The Animals'],Animal Tracks,1965-09-01,1965,149360,False,66,0.513,0.775,11,-5.136,0,0.0284,0.0929,0.0,0.404,0.518,112.202
The Sound of Rock,38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,['Talking Heads'],Remain in Light (Deluxe Version),1980-10-08,1980,259906,False,70,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459
The Sound of Rock,6Nd6ntkzr4t8o1FKPGOSMt,Here I Go Again - 2018 Remaster,['Whitesnake'],Whitesnake (2018 Remaster),1987-01-01,1987,275395,False,71,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939
The Sound of Rock,7kzKAuUzOITUauHAhoMoxA,Last Nite,['The Strokes'],Is This It,2001-07-30,2001,193506,False,78,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042
The Sound of Rock,3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,['The Beatles'],Help! (Remastered),1965-08-06,1965,125666,False,81,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529
The Sound of Rock,4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,['Creedence Clearwater Revival'],Willy And The Poor Boys (Expanded Edition),1969-11-02,1969,140773,False,88,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77
The Sound of Rock,4alHo6RGd0D3OUbTPExTHN,Just What I Needed,['The Cars'],The Cars,1978-06-06,1978,225626,False,74,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224
The Sound of Rock,3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,['Bob Dylan'],Highway 61 Revisited,1965-08-30,1965,369600,False,72,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263
The Sound of Rock,5lN1EH25gdiqT1SFALMAq1,Gold on the Ceiling,['The Black Keys'],El Camino,2011-12-06,2011,224333,False,78,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121
The Sound of Rock,1orVKbp6vqtfAPOmvRofVq,Rock'n Me,['Steve Miller Band'],Fly Like An Eagle,1976-01-01,1976,187066,False,74,0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433
The Sound of Rock,2nekCvC9XRXQckWNnkIp2l,Harvest Moon,['Neil Young'],"Eat, Pray, Love",2010-01-01,2010,299106,False,69,0.645,0.321,2,-12.15,1,0.0263,0.521,0.000186,0.129,0.427,112.938
The Sound of Rock,6PwjJ58I4t7Mae9xfZ9l9v,Somebody Told Me,['The Killers'],Hot Fuss,2004-01-01,2004,197200,False,84,0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081
The Sound of Rock,0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - Remastered,['Oasis'],(What's The Story) Morning Glory? [Remastered],1995-10-02,1995,289560,False,76,0.327,0.938,0,-3.237,1,0.0645,0.0708,3.79e-06,0.148,0.326,162.937
The Sound of Rock,4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,['Kansas'],Leftoverture (Expanded Edition),1976-01-01,1976,323000,False,78,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755
The Sound of Rock,1JkZg3eMQTmTn93E8Yd3UL,I Want You to Want Me,['Cheap Trick'],In Color,1977-09-01,1977,191226,False,70,0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,92.726
The Sound of Rock,0L7zm6afBEtrNKo6C6Gj08,Painkiller,['Judas Priest'],Painkiller,1990-09-26,1990,365826,False,70,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16
The Sound of Rock,2mHchPRtQWet3iIS3jANr1,God Save The Queen,['Sex Pistols'],"Never Mind The Bollocks, Here’s The Sex Pistols",1977-10-27,1977,199453,False,63,0.304,0.901,9,-7.756,1,0.0602,0.00105,0.000376,0.158,0.541,147.199
The Sound of Rock,5fbQCQt91LsVgXusFS0CCD,Disorder - 2007 Remaster,['Joy Division'],Unknown Pleasures (Collector's Edition),1979-06-01,1979,209039,False,71,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696
The Sound of Rock,2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,['Foreigner'],4 (Expanded),1981-01-01,1981,292066,False,75,0.33,0.469,10,-9.286,0,0.0335,0.31,2.3e-06,0.0402,0.433,201.327
The Sound of Rock,11607FzqoipskTsXrwEHnJ,Sunday Morning,"['The Velvet Underground', 'Nico']",The Velvet Underground & Nico 45th Anniversary,1967-03-12,1967,175893,False,69,0.506,0.442,5,-13.268,0,0.0276,0.0869,0.00239,0.0846,0.532,105.826
The Sound of Rock,4LJhJ6DQS7NwE7UKtvcM52,What's My Age Again?,['blink-182'],Enema Of The State,1999-06-01,1999,148360,True,82,0.391,0.951,6,-7.419,1,0.0692,0.0126,0.000378,0.0878,0.468,157.66
The Sound of Rock,480dDrqG7LO6qDaphHeXlM,Invisible Touch - Remastered 2007,['Genesis'],Invisible Touch,1986-06-09,1986,210133,False,73,0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037
The Sound of Rock,46gSk82duJtX3TTA182ruG,This fffire - New Version,['Franz Ferdinand'],This fffire,2004-11-15,2004,218080,False,69,0.442,0.887,4,-5.943,0,0.1,0.0259,4.57e-06,0.0655,0.637,146.358
The Sound of Rock,254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,['Fleetwood Mac'],Tango In the Night (Deluxe Edition),1987-04-13,1987,226653,False,84,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965
The Sound of Rock,2udGjDmpK1dH9VGyw7nrei,Cocaine,['Eric Clapton'],Slowhand 35th Anniversary,1977-11-01,1977,221640,False,72,0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267
The Sound of Rock,5LyRtsQLhcXmy50VXhQXXS,Holy Wars...The Punishment Due - 2004 Remix,['Megadeth'],Rust In Peace (2004 Remix / Expanded Edition),1990-10-04,1990,392600,False,71,0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307
The Sound of Rock,0GGxVTb0UwDwdaKNjBdCn3,Woman - Remastered 2010,['John Lennon'],Double Fantasy: Stripped Down,1980-11-17,1980,212933,False,74,0.588,0.656,3,-6.373,1,0.0224,0.378,0.00227,0.042,0.746,79.701
The Sound of Rock,51Gkc1TxvyQ9K8y0pQRmQM,Been Caught Stealing,"[""Jane's Addiction""]",Ritual De Lo Habitual,1990-01-01,1990,213293,False,56,0.683,0.9,7,-7.506,1,0.105,0.0146,0.0706,0.296,0.616,103.625
The Sound of Rock,2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,['Pantera'],Cowboys from Hell,1990-07-20,1990,243533,True,75,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816
The Sound of Rock,0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A. - Remastered 2001,['The Beach Boys'],Surfin' USA (Remastered),1963-03-25,1963,149373,False,75,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231
The Sound of Rock,6BmzbaB08O0FjHXeS0cR5b,Dancing In The Moonlight (It's Caught Me In It's Spotlight),['Thin Lizzy'],Bad Reputation (Expanded Edition),1977-01-01,1977,204653,False,64,0.671,0.461,4,-13.874,0,0.13,0.00755,0.0,0.103,0.784,145.187
The Sound of Rock,4Y3WqmBWmG23thvU9xEhMv,Easy,['Faith No More'],Angel Dust (Deluxe Edition),1992-01-01,1992,186960,False,67,0.506,0.554,10,-6.743,0,0.0339,0.339,0.000355,0.112,0.375,124.724
The Sound of Rock,4wswaG5vmNINMZcVBsAyBP,Got My Mind Set on You,['George Harrison'],Cloud Nine,1987-11-02,1987,234653,False,77,0.759,0.85,4,-7.156,1,0.0418,0.456,1.72e-06,0.488,0.963,149.211
